0.0,0.0,0.0,-0.06894123554229736,-0.04059016704559326,-0.012176763779166322,-0.12747275829315186,-0.14847099781036377,-0.01733678071821032,-0.16386979818344116,-0.22092026472091675,-0.026506230747941117,-0.19883286952972412,-0.26773643493652344,-0.032892790204527955,-0.0957709550857544,-0.28345727920532227,0.0037928106722802113,-0.11043590307235718,-0.3954439163208008,-0.031249419367554765,-0.11071550846099854,-0.33876365423202515,-0.05297828889513312,-0.11212974786758423,-0.2699158191680908,-0.06157292849445639,-0.05008655786514282,-0.3024318814277649,-0.007163474383446555,-0.06206125020980835,-0.40801161527633667,-0.04302083007121382,-0.06253629922866821,-0.3082459568977356,-0.05447577363872824,-0.06381458044052124,-0.2407611608505249,-0.052705020225289445,-0.0003421306610107422,-0.30005383491516113,-0.023741106084230523,-0.00436711311340332,-0.4076318144798279,-0.05925029940033255,-0.008286774158477783,-0.304751992225647,-0.0526356180670291,-0.012533962726593018,-0.23785656690597534,-0.038317632442954164,0.050943613052368164,-0.2780049443244934,-0.04147618315244017,0.05080604553222656,-0.35603928565979004,-0.06421349621439276,0.04071074724197388,-0.2852288484573364,-0.05502570844316779,0.03267228603363037,-0.23589086532592773,-0.04192049107575713,A
0.0,0.0,0.0,-0.07672685384750366,-0.09214943647384644,-0.005897679786897925,-0.12971776723861694,-0.19960826635360718,-0.006314791694052246,-0.16174668073654175,-0.27986013889312744,-0.012342586137123135,-0.18898320198059082,-0.33758801221847534,-0.01452819998539212,-0.09316068887710571,-0.3077346682548523,0.025052630387477848,-0.10202217102050781,-0.40056607127189636,0.0003723870771921156,-0.09191763401031494,-0.3271242380142212,-0.018043613947696713,-0.08649474382400513,-0.2634543180465698,-0.025404595725007084,-0.049626708030700684,-0.3196379542350769,0.017269494988255474,-0.055128514766693115,-0.4166710376739502,-0.009231424845523861,-0.052789509296417236,-0.320578932762146,-0.021870613984532383,-0.05405735969543457,-0.2581995129585266,-0.022459792859621075,-0.005493283271789551,-0.3133268356323242,0.0047706850322413175,-0.00509190559387207,-0.407672256231308,-0.01705090603954318,-0.009234726428985596,-0.31333279609680176,-0.009748025752372769,-0.014400839805603027,-0.250954270362854,0.002905224262036654,0.03624904155731201,-0.28874635696411133,-0.009005976795918968,0.03867000341415405,-0.36335289478302,-0.018099174789853123,0.02612626552581787,-0.3002357482910156,-0.005825184706367281,0.017353475093841553,-0.2539597749710083,0.007977719463639232,A
0.0,0.0,0.0,-0.07210946083068848,-0.06253916025161743,-0.011834472870532409,-0.12389832735061646,-0.15749317407608032,-0.01636024144113435,-0.15282511711120605,-0.23754030466079712,-0.02452974718630685,-0.17521554231643677,-0.29010212421417236,-0.02804135110795869,-0.08727270364761353,-0.26628392934799194,0.009518857592638597,-0.09307396411895752,-0.356600284576416,-0.02052792486369981,-0.08139842748641968,-0.2741761803627014,-0.0369286066722907,-0.07678937911987305,-0.2132135033607483,-0.04198406402588262,-0.042922019958496094,-0.2727576792240143,0.0034062836914472427,-0.047384798526763916,-0.36142343282699585,-0.02728330482364072,-0.043786048889160156,-0.25606781244277954,-0.034308438642028705,-0.04505664110183716,-0.20386278629302979,-0.030801258502606288,0.0004315376281738281,-0.26388680934906006,-0.0081163770389594,1.4007091522216797e-05,-0.3449973464012146,-0.03730033849001302,-0.003722667694091797,-0.24098461866378784,-0.02669223163843526,-0.008388876914978027,-0.18921154737472534,-0.010655333740714923,0.04353642463684082,-0.24087965488433838,-0.020956294132474795,0.042901575565338135,-0.30421197414398193,-0.03411163528085126,0.03147858381271362,-0.23690766096115112,-0.02166017655849828,0.02246934175491333,-0.19831335544586182,-0.007698466522697345,A
0.0,0.0,0.0,-0.06820273399353027,-0.05591684579849243,-0.012147744261085336,-0.11384040117263794,-0.1525542140007019,-0.015833347179352586,-0.1383451223373413,-0.23205184936523438,-0.022464172058164422,-0.1621037721633911,-0.28044450283050537,-0.02488559771364862,-0.08151388168334961,-0.2494240701198578,0.007788813598097022,-0.09292036294937134,-0.3333877623081207,-0.020177287124454324,-0.08564603328704834,-0.25718873739242554,-0.033685381599127595,-0.07909411191940308,-0.21006560325622559,-0.03787519324606592,-0.04138445854187012,-0.2568216025829315,0.0019517747402346686,-0.05144679546356201,-0.3432866632938385,-0.029393292107045,-0.04909998178482056,-0.23829305171966553,-0.03486305017059976,-0.04379492998123169,-0.1965045928955078,-0.029785308130442445,-0.0008415579795837402,-0.24741190671920776,-0.008880917989074533,-0.0055779218673706055,-0.32716208696365356,-0.04040442694014246,-0.01056206226348877,-0.22413301467895508,-0.02877811815625364,-0.009164988994598389,-0.17897194623947144,-0.011235116124510114,0.03957265615463257,-0.2258628010749817,-0.020845913403093164,0.0350642204284668,-0.28710657358169556,-0.036745595820605104,0.023228943347930908,-0.22034937143325806,-0.02453445743805105,0.019591987133026123,-0.18549573421478271,-0.010094321407734697,A
0.0,0.0,0.0,-0.063443124294281,-0.048974692821502686,-0.015303932677511511,-0.10668683052062988,-0.14935040473937988,-0.018247314344648657,-0.12703847885131836,-0.2331029176712036,-0.02331731709421092,-0.14907127618789673,-0.28487902879714966,-0.023139752994779883,-0.08016079664230347,-0.24202024936676025,0.009698079351778688,-0.09187966585159302,-0.31858760118484497,-0.018652961205248175,-0.08007621765136719,-0.23472860455513,-0.031490153248910246,-0.07216250896453857,-0.2033381462097168,-0.03574977683604175,-0.04004877805709839,-0.2444593906402588,0.005352503538574638,-0.05030924081802368,-0.31833362579345703,-0.024875743861798583,-0.04754585027694702,-0.21042174100875854,-0.029260721604828177,-0.04361438751220703,-0.191756010055542,-0.023662230547074614,-0.0005832910537719727,-0.2356416881084442,-0.005030863068554936,-0.006763458251953125,-0.3027961254119873,-0.03734135496199542,-0.011036276817321777,-0.19537073373794556,-0.024587808724049864,-0.008402764797210693,-0.17210876941680908,-0.006305637385253249,0.03833872079849243,-0.21966713666915894,-0.017018629785184203,0.03198963403701782,-0.2698316276073456,-0.03263504299104625,0.02232736349105835,-0.19718366861343384,-0.018829210277203856,0.022862613201141357,-0.17274373769760132,-0.003208387026120363,A
0.0,0.0,0.0,-0.061240553855895996,-0.049323320388793945,-0.015040652303071056,-0.10265564918518066,-0.143446683883667,-0.018997400475711856,-0.12167537212371826,-0.22589075565338135,-0.02505619585332397,-0.1402021050453186,-0.28047648072242737,-0.026185288501949344,-0.07299751043319702,-0.23563897609710693,0.008486503327219452,-0.0840386152267456,-0.3043225407600403,-0.018112880585761104,-0.07689368724822998,-0.2241411805152893,-0.029486614687414203,-0.07016950845718384,-0.1996033787727356,-0.03327060438510898,-0.0346604585647583,-0.23531419038772583,0.003872908709524836,-0.044957876205444336,-0.3005406856536865,-0.024011251924605403,-0.046105265617370605,-0.20156407356262207,-0.02691227145311359,-0.04197174310684204,-0.19103330373764038,-0.021288163436622654,0.002479255199432373,-0.22464436292648315,-0.006681973988236223,-0.005007505416870117,-0.28075850009918213,-0.03648176736948017,-0.011263906955718994,-0.1835828423500061,-0.023410422204108272,-0.007814526557922363,-0.16884475946426392,-0.006227648759306703,0.039805829524993896,-0.20730268955230713,-0.01897801779028896,0.031794726848602295,-0.2520195245742798,-0.03279057837841037,0.022533059120178223,-0.18492090702056885,-0.0190209126454306,0.025228023529052734,-0.1647678017616272,-0.004266402160794769,A
0.0,0.0,0.0,-0.06054830551147461,-0.034831345081329346,-0.0188674977636083,-0.10501563549041748,-0.12888473272323608,-0.021481148398493133,-0.12416929006576538,-0.21556445956230164,-0.02436879413482984,-0.14205515384674072,-0.2698168158531189,-0.021082138142560325,-0.08167397975921631,-0.22341388463974,0.0057173939766244075,-0.08827102184295654,-0.28946927189826965,-0.0209045442408069,-0.07923656702041626,-0.20707470178604126,-0.0305024436330541,-0.07467663288116455,-0.19382989406585693,-0.03318707036135038,-0.041163086891174316,-0.21959614753723145,0.004108514205540814,-0.048771440982818604,-0.28687557578086853,-0.024680593482230506,-0.049506187438964844,-0.18392187356948853,-0.026758357382391296,-0.04899859428405762,-0.18646270036697388,-0.019866814336751304,-0.0030051469802856445,-0.2116537094116211,-0.0038824339518441775,-0.008373737335205078,-0.2692844867706299,-0.035715436062787376,-0.014162659645080566,-0.1683410406112671,-0.023340239620779357,-0.011926531791687012,-0.16629892587661743,-0.005832986871723733,0.03463834524154663,-0.20163744688034058,-0.01373337345478376,0.029533028602600098,-0.24325981736183167,-0.029380877933476768,0.02151322364807129,-0.17308658361434937,-0.017249330378149352,0.023681044578552246,-0.15818166732788086,-0.003131561179657183,A
0.0,0.0,0.0,-0.06123995780944824,-0.0325777530670166,-0.020284503441416746,-0.10629516839981079,-0.13049256801605225,-0.02251532834407044,-0.12504452466964722,-0.21963825821876526,-0.02518529978033257,-0.1414979100227356,-0.2750694751739502,-0.021630203094446188,-0.07965487241744995,-0.22315669059753418,0.007586647082007403,-0.0895235538482666,-0.29022616147994995,-0.01995299358304692,-0.07894730567932129,-0.2064366340637207,-0.029922105115019804,-0.07400178909301758,-0.19140517711639404,-0.03252944510813904,-0.040943920612335205,-0.2205800712108612,0.00613161947194385,-0.05103403329849243,-0.28633180260658264,-0.02434676859911633,-0.04942607879638672,-0.18137121200561523,-0.026921670626961713,-0.0471271276473999,-0.183599591255188,-0.01954769131180001,-0.004142045974731445,-0.21213260293006897,-0.002253355434277182,-0.01158219575881958,-0.26658543944358826,-0.035525442775451666,-0.015486061573028564,-0.16443198919296265,-0.023313835006320005,-0.012058854103088379,-0.1651918888092041,-0.005241135809683328,0.03303420543670654,-0.20229774713516235,-0.012740526091420179,0.026023805141448975,-0.24257516860961914,-0.02878530856605721,0.018784046173095703,-0.17052626609802246,-0.016517469402515417,0.02310234308242798,-0.15766996145248413,-0.0020401954875524098,A
0.0,0.0,0.0,-0.06020551919937134,-0.0336461067199707,-0.02235974965680043,-0.10415995121002197,-0.13098478317260742,-0.025726480764035387,-0.12264078855514526,-0.22137081623077393,-0.029186748322729272,-0.1382235288619995,-0.2816143333911896,-0.026264446210745973,-0.0779803991317749,-0.22259700298309326,0.005467652920003729,-0.08782553672790527,-0.2905386686325073,-0.02333827538478772,-0.07736825942993164,-0.2065141201019287,-0.033474797737483186,-0.07156145572662354,-0.19289684295654297,-0.03593298269498746,-0.038778722286224365,-0.21916556358337402,0.0048194193461199575,-0.048855483531951904,-0.2847236394882202,-0.02727371303427617,-0.04814577102661133,-0.18002957105636597,-0.03004500305343072,-0.045754075050354004,-0.18427103757858276,-0.022559315320734186,-0.0019180774688720703,-0.21054452657699585,-0.0030343205488065905,-0.00922161340713501,-0.2651212513446808,-0.038028383982066316,-0.014450609683990479,-0.16337168216705322,-0.026060164329294366,-0.011502444744110107,-0.16631513833999634,-0.007837726157788438,0.03535670042037964,-0.20118826627731323,-0.013102613744024438,0.028586149215698242,-0.24188324809074402,-0.030197186750058336,0.020187020301818848,-0.1690996289253235,-0.018314347025636835,0.02392178773880005,-0.156177818775177,-0.003981903084252281,A
0.0,0.0,0.0,-0.06255835294723511,-0.03464120626449585,-0.021102643434176116,-0.1057887077331543,-0.13288229703903198,-0.02406903808213201,-0.12372440099716187,-0.22247886657714844,-0.02715393048919168,-0.1396600604057312,-0.2795363664627075,-0.02410416011906591,-0.07984787225723267,-0.2203868329524994,0.004421892247876258,-0.08902508020401001,-0.2887096405029297,-0.023274936575660377,-0.07928669452667236,-0.20497804880142212,-0.03296762411690679,-0.07375329732894897,-0.1902429461479187,-0.03551914249754873,-0.039850473403930664,-0.218296080827713,0.003435326412102313,-0.04912501573562622,-0.282634973526001,-0.02692698766685453,-0.049327075481414795,-0.18056875467300415,-0.029122517306575446,-0.04671758413314819,-0.18322986364364624,-0.022174442980656295,-0.002223670482635498,-0.20882248878479004,-0.0043725099901053,-0.008545458316802979,-0.263365775346756,-0.03756160740948644,-0.015008270740509033,-0.1638990044593811,-0.02559767929113832,-0.01236569881439209,-0.1637318730354309,-0.00834988416380611,0.03516870737075806,-0.19720351696014404,-0.014294735018381743,0.029647111892700195,-0.23589664697647095,-0.030512400765189795,0.020171523094177246,-0.16534996032714844,-0.019079132799276977,0.02269834280014038,-0.15244638919830322,-0.005702499628284841,A
